ref_date;interval;L50;L100;L200;L250;L500;L1000;L1500;L2000;L2500;L5000,SDATE;INTERVAL;R<50-25%;R<50-75%;R50;R<100-25%;R<100-75%;R100;R<200-25%;R<200-75%;R200;R<250-25%;R<250-75%;R250;R<500-25%;R<500-75%;R500;R<1000-25%;R<1000-75%;R1000;R<1500-25%;R<1500-75%;R1500;R<2000-25%;R<2000-75%;R2000;R<2500-25%;R<2500-75%;R2500;R<5000-25%;R<5000-75%;R5000;SUM_CENTS_PRINCIPAL
15/03/2020;18;3364;16218;6107;7808;3409;755;156;8;17;17,15/03/2020;19;1804;2663;5877;2034;1876;22915;1821;1969;6966;489;645;7866;869;706;3070;164;139;610;11;14;116;1;2;10;4;4;20;0;2;10;10471201
15/03/2020;19;4878;21655;7665;9712;4237;969;175;8;27;16,15/03/2020;20;1508;2143;4166;1552;1480;16812;1450;1661;4908;364;543;6178;701;523;2312;111;79;422;11;11;86;0;0;6;1;0;8;0;0;7;7784793
15/03/2020;20;4718;19961;6596;8768;3825;783;148;13;10;12,15/03/2020;21;919;1323;2308;890;894;9357;928;1006;2841;235;320;3834;471;301;1410;59;77;308;5;6;61;0;0;6;0;0;7;3;0;6;4746327
15/03/2020;21;3392;15321;4393;6373;2726;581;108;4;14;17,15/03/2020;22;413;613;807;420;420;3894;391;482;1154;104;149;1693;193;169;632;23;31;137;2;2;26;0;1;1;0;1;3;0;0;4;2065099
15/03/2020;22;1917;9216;2139;3632;1534;374;67;7;8;5,15/03/2020;23;156;198;236;155;133;1155;127;174;391;54;66;523;69;55;211;14;12;39;0;0;6;0;0;2;0;0;0;0;0;0;660420
15/03/2020;23;843;4412;1023;1746;796;167;31;5;3;1,16/03/2020;00;62;100;100;74;52;582;80;75;206;13;22;261;37;39;106;6;5;23;0;0;3;0;0;1;0;0;0;0;0;1;337713
16/03/2020;00;463;2205;723;871;421;77;14;2;1;1,16/03/2020;01;31;35;39;38;26;240;25;41;102;11;12;96;28;10;44;9;4;4;0;0;0;0;0;1;0;0;0;1;0;1;149906
16/03/2020;01;200;1100;314;444;192;41;5;3;2;1,16/03/2020;02;16;17;21;19;18;172;27;17;39;5;3;56;10;11;26;2;0;5;2;0;1;0;0;0;0;0;0;0;0;0;81964
16/03/2020;02;148;734;187;269;135;27;3;3;0;0,16/03/2020;03;17;18;17;11;10;132;14;13;35;1;4;47;6;10;17;2;1;3;0;0;1;0;0;0;0;0;0;0;0;1;66966
16/03/2020;03;141;709;187;236;130;32;4;1;0;1,16/03/2020;04;14;28;26;18;12;209;15;14;61;6;11;68;13;14;40;3;4;8;0;0;2;0;0;0;0;0;1;0;0;0;111991
16/03/2020;04;172;967;256;276;170;40;9;2;1;1,16/03/2020;05;77;89;94;60;66;565;63;73;228;13;19;232;31;26;86;7;5;28;0;0;4;0;0;1;0;0;0;0;0;0;313864
16/03/2020;05;479;2490;641;857;383;70;11;1;0;0,16/03/2020;06;428;552;964;409;390;4351;376;446;1586;94;149;1770;212;151;723;41;32;155;2;4;49;0;1;4;0;0;6;0;0;2;2320993
16/03/2020;06;1656;8083;2859;3372;1594;384;67;4;14;5,16/03/2020;07;1030;1451;2492;1095;1008;11329;1081;1119;4194;295;383;4465;557;468;1861;103;75;423;13;12;85;0;0;5;0;1;12;1;1;10;6025403
16/03/2020;07;2134;11546;4688;5805;2710;676;144;5;13;12,16/03/2020;08;1264;1879;3081;1354;1284;15149;1372;1645;5427;341;495;6328;747;593;2758;141;128;617;16;13;156;2;2;11;0;2;23;2;2;14;8384823
16/03/2020;08;2185;13159;5324;6774;3484;857;190;10;22;23,16/03/2020;09;1264;1857;3162;1466;1352;16025;1444;1667;5518;331;477;6570;807;630;3087;176;136;793;2;9;147;1;2;16;0;1;17;3;2;18;8958522
16/03/2020;09;2268;13080;5359;7024;3512;962;184;11;21;18,16/03/2020;10;1301;1781;2996;1358;1245;15628;1302;1527;5227;351;506;6312;785;621;3047;155;135;761;13;6;149;3;4;17;1;0;19;2;2;31;8745416
16/03/2020;10;2312;13221;5116;6932;3499;929;171;4;26;24,16/03/2020;11;1177;1680;2716;1226;1186;14088;1138;1370;4584;289;488;5654;678;537;2515;160;94;645;12;5;128;1;0;13;1;1;20;3;2;19;7612803
16/03/2020;11;2058;12452;4627;6299;3075;822;154;10;24;16,16/03/2020;12;1120;1495;2560;1142;1055;12496;1167;1173;4157;272;430;5031;644;537;2273;124;113;607;11;7;126;1;0;17;0;1;16;3;3;16;6941421
16/03/2020;12;2028;11879;4422;5826;2943;809;168;8;25;19,16/03/2020;13;1030;1414;2386;1078;924;11652;957;1159;3772;303;352;4547;536;473;2130;123;87;542;10;8;91;1;2;6;1;1;17;0;3;16;6291783
16/03/2020;13;1929;11608;4070;5522;2781;715;142;10;21;20,16/03/2020;14;1008;1414;2397;1028;1061;11319;949;1176;3734;246;356;4384;534;463;1994;117;81;486;12;6;104;2;1;3;1;0;10;2;1;23;6101883
16/03/2020;14;2061;11726;3975;5463;2721;685;146;8;14;19,16/03/2020;15;1072;1460;2676;1100;990;11867;1029;1169;3985;252;346;4526;561;434;2059;101;87;506;3;2;129;2;0;16;1;0;16;0;1;18;6339160
16/03/2020;15;2073;11891;4073;5599;2671;666;157;6;15;14,16/03/2020;16;1136;1664;3350;1264;1151;14434;1189;1265;4641;300;420;5427;600;492;2346;135;129;548;11;12;107;1;0;10;2;2;20;4;3;12;7345568
16/03/2020;16;2479;12964;4671;6034;2913;725;138;8;21;12,16/03/2020;17;1239;1879;3833;1373;1276;15926;1298;1428;4927;335;488;5758;628;526;2454;133;97;573;12;15;127;2;2;14;0;0;23;3;0;14;7862146
16/03/2020;17;2597;13638;4948;6473;3001;717;133;9;27;20,16/03/2020;18;1579;2288;4708;1746;1556;19265;1607;1756;6170;415;600;7442;778;632;2903;158;115;666;11;10;130;2;0;11;2;0;16;0;2;22;9568009
16/03/2020;18;3236;15973;6146;7834;3389;875;159;9;18;18,16/03/2020;19;1995;2800;5865;2121;1842;22637;2082;2253;7143;530;699;8825;946;765;3313;149;141;728;15;8;165;2;2;10;1;2;26;3;2;17;11227711
16/03/2020;19;5001;22147;7814;10432;4558;969;213;8;19;22,16/03/2020;20;1517;2186;4094;1528;1433;16582;1466;1652;5078;361;539;6412;750;576;2486;129;92;556;12;5;108;0;3;11;1;0;10;1;1;8;8188920
16/03/2020;20;4665;20882;6358;9130;3949;916;168;10;20;16,16/03/2020;21;906;1244;2026;985;842;8877;874;979;2686;265;335;3680;434;344;1434;84;73;289;6;5;51;2;0;6;0;2;6;1;1;8;4623814
16/03/2020;21;3538;15571;4055;6467;2766;621;123;8;18;15,16/03/2020;22;381;494;641;349;301;3359;319;374;1011;108;119;1388;191;135;574;42;23;124;1;2;27;0;0;0;0;0;1;0;0;6;1791545
16/03/2020;22;1738;8712;1835;3334;1432;328;64;5;6;6,16/03/2020;23;112;147;178;122;110;939;99;130;287;33;39;374;51;43;167;11;8;36;1;0;10;0;0;1;0;0;1;0;0;2;526651
16/03/2020;23;739;3951;817;1543;635;135;29;7;2;2,17/03/2020;00;55;46;59;39;48;404;39;50;127;13;13;161;23;13;91;3;4;24;0;2;4;0;0;1;0;0;0;1;0;2;248691
17/03/2020;00;358;1876;661;746;315;83;15;3;2;1,17/03/2020;01;25;37;29;20;18;146;16;15;68;10;8;69;10;7;37;6;1;7;0;1;3;0;0;0;0;0;0;0;0;0;101688
17/03/2020;01;166;819;235;344;167;40;3;4;0;2,17/03/2020;02;13;17;19;15;16;121;17;11;30;4;5;47;10;7;16;2;0;8;0;2;1;0;1;1;0;0;1;1;0;0;76623
17/03/2020;02;138;661;177;248;91;22;6;1;0;1,17/03/2020;03;16;18;21;8;8;140;12;10;49;5;5;57;13;9;27;3;0;11;0;0;4;0;0;1;0;0;0;0;0;0;88828
17/03/2020;03;115;654;167;247;134;26;5;2;0;0,17/03/2020;04;20;31;25;21;22;169;26;24;49;8;9;63;9;6;30;1;2;7;0;0;2;0;0;1;0;0;0;0;0;0;94079
17/03/2020;04;148;973;251;332;166;36;4;0;0;0,17/03/2020;05;78;89;93;68;46;510;51;79;158;16;19;178;32;25;94;10;9;25;0;1;7;0;0;1;1;0;0;0;0;0;294360
17/03/2020;05;494;2583;706;834;391;96;19;2;4;0,17/03/2020;06;423;582;979;430;414;4400;409;449;1552;100;123;1583;223;157;700;51;26;144;5;6;42;1;0;3;1;1;5;0;0;2;2256685
17/03/2020;06;1535;8035;2943;3324;1588;356;87;3;7;8,17/03/2020;07;982;1379;2431;1030;947;11056;991;1113;4047;232;393;4389;528;389;1843;94;80;412;9;8;85;1;0;6;2;0;10;1;0;6;5811353
17/03/2020;07;2053;11582;4562;5553;2704;660;133;7;20;13,17/03/2020;08;1059;1496;2460;1132;1020;11979;1121;1254;4299;268;409;4954;588;472;2202;117;106;523;6;6;147;2;0;9;0;0;10;2;2;14;6689611
17/03/2020;08;2154;12381;5071;6423;3151;770;160;4;13;16,17/03/2020;09;1249;1717;2969;1359;1181;14865;1268;1480;5173;305;487;5919;739;562;2751;166;128;733;7;9;161;2;1;11;0;2;19;1;2;23;8266790
17/03/2020;09;1902;12903;5739;7485;4257;1141;203;14;37;35,17/03/2020;10;1147;1484;2841;1163;1099;13620;1176;1323;4714;300;461;5512;637;609;2469;145;121;674;11;8;154;3;0;18;0;2;21;0;1;14;7595512
17/03/2020;10;1822;12441;5369;7242;3929;1073;202;16;29;24,17/03/2020;11;1046;1428;2566;1037;943;12465;1055;1185;4196;254;415;4922;574;467;2135;134;101;571;13;9;124;2;0;18;1;1;18;5;1;24;6770494
17/03/2020;11;1742;11973;4936;6942;3547;1009;202;12;31;27,17/03/2020;12;956;1309;2210;942;883;10976;926;1070;3567;251;397;4408;503;407;2075;105;60;518;7;12;112;3;0;8;1;0;13;2;3;17;6014619
17/03/2020;12;1720;11818;4723;6249;3487;947;175;8;24;20,17/03/2020;13;835;1203;2020;893;786;10532;843;975;3423;238;292;4133;498;403;1836;104;90;505;14;9;86;1;0;12;1;2;14;2;1;11;5619477
17/03/2020;13;1659;11261;4432;5913;3157;866;153;11;25;26,17/03/2020;14;869;1193;2326;858;808;10463;839;927;3386;207;330;3985;494;374;1862;105;88;487;11;8;100;1;1;9;0;1;16;0;1;12;5570011
17/03/2020;14;1702;11535;4600;6016;3252;903;172;11;20;20,17/03/2020;15;900;1281;2521;882;848;11084;868;1034;3521;256;298;4166;464;379;1892;81;71;471;5;8;100;0;0;10;0;1;16;1;0;13;5706204
17/03/2020;15;1831;11930;4616;6054;3297;854;164;6;29;21,17/03/2020;16;1064;1358;3273;1060;953;13143;903;1079;4246;227;348;4617;525;439;1979;108;90;553;9;10;131;0;1;7;0;0;16;2;1;17;6526316
17/03/2020;16;2201;13050;5108;6626;3402;927;192;10;19;24,17/03/2020;17;1134;1662;3736;1226;1083;14851;1109;1250;4740;273;407;5377;554;470;2329;104;74;553;14;7;111;0;3;8;0;1;20;1;2;18;7299050
17/03/2020;17;2327;13851;5411;7019;3687;879;172;9;25;20,17/03/2020;18;1556;2055;4748;1549;1449;18729;1447;1620;6172;353;564;7133;721;571;2785;132;128;582;7;11;123;2;1;15;2;0;26;1;2;11;9118462
17/03/2020;18;2961;16727;6617;8690;4455;1093;208;14;29;13,17/03/2020;19;1866;2752;5727;1947;1812;23677;1770;2099;7200;441;662;8693;884;696;3257;174;126;702;13;13;135;0;1;4;0;0;15;1;1;16;10979218
17/03/2020;19;4447;25276;9134;12606;5746;1339;250;22;39;23,17/03/2020;20;1606;2104;4249;1566;1426;17784;1430;1654;5463;377;525;6821;705;576;2578;128;104;557;7;11;101;1;0;12;1;0;12;3;0;20;8587121
17/03/2020;20;4367;24339;8246;11686;5361;1270;249;19;28;27,17/03/2020;21;1008;1315;2422;974;805;10761;880;1020;3101;230;322;4115;422;361;1595;85;73;394;4;6;54;3;0;5;1;1;8;1;0;10;5221217
17/03/2020;21;3434;19302;5727;8822;4041;1026;168;20;21;25,17/03/2020;22;434;569;805;406;380;4055;357;382;1229;90;153;1636;185;157;633;39;32;139;1;2;17;0;0;6;0;1;3;2;0;4;2058401
17/03/2020;22;1852;10376;2616;4580;2036;514;80;12;8;15,17/03/2020;23;152;188;230;119;124;1179;120;143;350;40;55;548;62;47;193;10;10;48;1;0;10;0;0;1;0;0;0;0;0;2;650107
17/03/2020;23;808;5050;1175;2108;960;261;30;7;1;2,18/03/2020;00;43;77;67;39;53;491;54;44;139;15;17;186;28;16;103;2;5;23;1;0;8;0;0;0;0;0;1;0;0;1;274240
18/03/2020;00;439;2445;797;1052;493;107;13;2;2;0,18/03/2020;01;18;39;34;24;19;195;25;23;63;7;12;77;13;8;50;5;5;12;0;0;1;0;0;0;0;0;0;0;0;0;122489
18/03/2020;01;191;1173;357;520;259;60;6;4;0;1,18/03/2020;02;13;15;14;11;8;87;15;11;22;3;3;44;8;8;19;2;1;10;0;1;4;0;0;0;0;0;0;0;0;0;67070
18/03/2020;02;132;802;228;321;155;49;8;2;2;1,18/03/2020;03;13;11;17;12;13;97;10;14;24;4;5;39;5;3;19;4;5;2;0;0;3;0;0;0;0;0;0;0;0;0;58711
18/03/2020;03;131;716;209;292;156;47;2;0;0;1,18/03/2020;04;20;26;31;16;14;137;16;23;47;2;9;59;9;9;27;3;1;5;0;0;1;0;0;1;0;0;0;0;0;0;82066
18/03/2020;04;155;1058;295;476;218;62;9;4;0;0,18/03/2020;05;64;73;109;67;48;569;59;55;197;10;24;202;35;23;75;8;3;22;0;2;7;0;0;1;0;0;1;0;0;0;293844
18/03/2020;05;536;3306;910;1197;597;124;27;4;3;3,18/03/2020;06;494;693;1193;529;461;5389;449;498;1752;89;159;1858;231;158;752;40;31;187;2;4;28;0;0;4;0;1;1;0;0;3;2544326
18/03/2020;06;1896;12357;4771;5264;2473;615;112;3;11;12,18/03/2020;07;953;1136;2465;880;774;10357;835;896;3522;200;287;3616;403;310;1579;79;73;342;9;9;76;1;0;1;1;1;6;0;0;6;4995850
18/03/2020;07;2578;15852;6626;7660;3765;946;165;11;21;25,18/03/2020;08;1449;1816;4223;1388;1288;17173;1279;1423;5554;297;455;5796;671;529;2600;134;121;600;12;15;137;1;1;14;2;2;19;3;1;15;8278770
18/03/2020;08;2696;16000;6871;8460;4229;1106;196;8;36;35,18/03/2020;09;1075;1379;2881;1045;984;12916;924;1069;4165;247;330;4689;524;459;2126;107;101;520;13;12;116;2;0;8;2;1;21;2;1;19;6564924
18/03/2020;09;2642;15651;6374;8138;4099;1011;198;15;36;33,18/03/2020;10;1378;1824;3974;1262;1258;16873;1231;1396;5560;317;475;6096;652;541;2827;136;116;705;11;9;126;1;3;7;2;1;18;1;3;30;8547482
18/03/2020;10;2609;15211;6213;7982;4057;1062;233;12;27;38,18/03/2020;11;1276;1662;3332;1240;1102;15361;1041;1209;4760;264;405;5422;616;491;2428;129;105;648;7;6;135;1;3;10;2;1;17;4;4;19;7601139
18/03/2020;11;2393;14233;5673;7461;3756;1066;180;9;18;27,18/03/2020;12;1177;1357;3131;1076;952;13323;955;1093;4084;252;372;4839;550;436;2216;116;89;581;14;10;125;1;0;8;0;0;19;3;2;18;6754555
18/03/2020;12;2323;13893;5263;6633;3413;933;175;9;24;20,18/03/2020;13;1064;1352;2683;1008;904;12129;882;1073;3710;225;342;4345;500;385;1981;101;111;484;6;8;104;2;0;11;0;0;22;1;0;11;6062855
18/03/2020;13;2184;13259;4934;6467;3202;805;170;9;23;30,18/03/2020;14;988;1287;2606;958;884;11619;855;972;3686;240;304;4111;488;383;1854;99;80;462;6;9;84;2;0;8;1;0;11;2;0;8;5723164
18/03/2020;14;2141;12738;4663;6075;3062;860;151;10;26;21,18/03/2020;15;978;1359;2882;934;908;11894;874;1010;3724;215;357;4311;535;409;2031;107;91;448;11;10;111;1;2;11;1;1;13;1;2;16;6060904
18/03/2020;15;2241;13201;4890;6337;3153;848;149;9;17;17,18/03/2020;16;1085;1492;3200;1085;1057;13805;975;1121;4197;266;378;4824;549;437;2218;107;76;519;12;8;119;1;1;11;2;2;19;1;2;13;6749162
18/03/2020;16;2207;13436;4942;6501;3196;818;164;10;20;27,18/03/2020;17;1228;1619;3570;1216;1068;14967;1038;1237;4561;262;372;5356;544;479;2215;120;92;534;9;10;119;1;0;11;0;0;14;5;0;13;7160621
18/03/2020;17;2406;13837;5387;6857;3391;884;178;7;20;22,18/03/2020;18;1485;2085;4713;1528;1382;18909;1322;1525;6058;360;519;6881;725;562;2765;127;122;653;13;5;135;4;0;6;0;0;21;1;0;15;9045246
18/03/2020;18;3118;17087;6604;8659;4011;1040;219;7;30;33,18/03/2020;19;1894;2567;5443;1908;1741;21851;1656;1856;6670;462;597;7989;868;688;3289;151;98;663;7;10;126;2;0;14;2;0;21;0;2;9;10335492
18/03/2020;19;4923;24945;8939;11976;5311;1244;250;27;28;26,18/03/2020;20;1441;1879;3767;1409;1333;15662;1280;1487;4723;341;517;5972;689;533;2223;118;97;509;6;8;96;1;1;0;4;1;14;1;0;11;7575839
18/03/2020;20;4697;23414;7493;10663;4696;1159;211;13;29;19,18/03/2020;21;811;1049;1752;744;671;7641;722;767;2195;164;267;3029;365;253;1202;70;62;227;6;3;48;2;0;5;1;0;7;3;0;9;3833802
18/03/2020;21;3540;17649;4761;7657;3276;756;116;10;20;19,18/03/2020;22;323;326;463;257;255;2256;225;268;674;48;89;974;106;97;432;20;18;95;0;1;15;1;1;1;0;0;2;1;0;3;1250819
18/03/2020;22;1704;9314;1965;3622;1596;404;53;10;9;7,18/03/2020;23;94;121;111;78;86;627;71;68;190;20;24;247;43;22;117;6;10;29;1;2;5;0;0;0;0;0;1;0;0;0;351567
18/03/2020;23;701;3993;811;1545;718;169;20;5;3;1,19/03/2020;00;40;39;44;36;32;305;30;36;109;13;14;143;18;8;41;0;4;14;1;1;2;0;0;0;0;0;0;0;0;0;165312
19/03/2020;00;348;1932;717;827;353;99;11;2;1;2,19/03/2020;01;13;27;18;11;8;124;11;23;35;3;1;53;8;4;23;0;1;10;0;0;1;0;0;0;0;0;0;0;0;0;70316
19/03/2020;01;158;1031;288;402;197;40;10;1;0;0,19/03/2020;02;19;27;20;12;9;111;8;13;41;8;3;43;10;4;27;2;2;13;0;0;0;0;0;0;0;0;0;0;0;0;73399
19/03/2020;02;125;858;221;306;168;41;7;4;0;1,19/03/2020;03;18;13;15;17;9;100;9;16;46;2;6;41;5;4;18;1;1;4;0;0;1;0;0;0;0;0;1;0;1;0;64675
19/03/2020;03;107;730;226;261;142;49;5;1;0;0,19/03/2020;04;19;17;24;22;21;193;17;15;58;7;6;81;11;8;29;3;1;7;2;0;1;0;0;0;0;0;2;0;0;0;103783
19/03/2020;04;157;1117;267;399;205;47;3;2;2;0,19/03/2020;05;73;81;87;55;49;507;42;70;183;14;22;192;28;18;86;7;7;22;0;0;5;0;0;0;1;0;2;0;0;1;287576
19/03/2020;05;467;2862;745;1089;463;124;22;5;2;3,19/03/2020;06;406;556;972;400;361;4056;332;424;1528;103;146;1505;184;139;635;34;41;159;3;2;46;2;0;0;0;0;4;0;0;4;2144378
19/03/2020;06;1659;9944;3489;4137;1994;479;80;3;8;11,19/03/2020;07;1079;1329;2758;1014;878;11126;985;1093;3861;225;348;4154;508;392;1841;102;80;404;5;8;79;0;1;1;0;3;12;1;1;14;5734176
19/03/2020;07;2322;14542;5656;6930;3490;875;135;10;24;18,19/03/2020;08;1298;1686;3315;1196;1154;14107;1179;1334;4819;278;474;5478;655;563;2335;142;110;569;15;9;113;2;0;10;1;1;19;2;0;20;7446375
19/03/2020;08;2370;15252;6017;7763;3723;991;215;9;27;27,19/03/2020;09;1406;1795;3396;1345;1167;15283;1202;1434;5110;353;490;5731;746;551;2702;160;123;653;11;9;126;3;2;12;1;4;18;1;2;23;8110204
19/03/2020;09;2558;15568;5900;7763;3942;1039;180;13;21;19,19/03/2020;10;1344;1760;3518;1340;1161;15283;1216;1331;4965;304;471;5702;735;544;2710;140;142;690;15;11;136;2;5;14;1;0;15;4;0;24;8103012
19/03/2020;10;2402;15349;5884;7576;3862;1060;191;12;25;26,19/03/2020;11;1218;1696;3296;1323;1137;14720;1141;1291;4455;309;428;5307;605;548;2461;140;108;658;10;9;100;0;0;24;2;0;15;2;2;24;7525095
19/03/2020;11;2514;15225;5516;7333;3532;972;208;16;27;26,19/03/2020;12;1237;1587;2926;1136;1024;13327;1014;1201;4230;313;410;4988;598;486;2265;137;120;563;4;3;127;0;1;9;0;0;19;1;5;18;6956798
19/03/2020;12;2233;14469;5127;6825;3354;951;168;8;21;37,19/03/2020;13;1047;1411;2657;1076;983;11859;937;1091;3847;250;345;4662;566;427;2087;119;94;537;8;8;100;0;2;15;2;0;19;3;0;14;6337165
19/03/2020;13;2121;13662;4889;6344;3128;879;165;15;29;21,19/03/2020;14;1027;1376;2716;1056;918;11928;891;1093;3792;268;357;4595;530;490;2057;103;94;502;8;15;122;0;2;10;1;2;13;1;0;8;6250896
19/03/2020;14;2306;14265;4813;6436;3246;832;163;11;26;28,19/03/2020;15;1070;1405;2664;1087;962;12569;965;1098;3890;259;342;4663;528;424;2048;106;90;474;5;10;112;4;1;10;0;1;14;4;4;16;6344392
19/03/2020;15;1880;9396;4932;4915;2763;665;159;0;14;16,19/03/2020;16;1132;1604;3133;1261;1134;14026;1094;1285;4107;255;404;5172;565;461;2173;135;89;528;11;10;120;4;1;10;2;2;16;1;1;13;6929078
19/03/2020;16;1887;10398;5013;5336;2864;773;148;4;27;31,19/03/2020;17;1260;1686;3576;1268;1161;14951;1102;1307;4748;270;496;5426;607;540;2352;135;111;518;16;7;126;3;0;8;1;1;10;5;1;14;7415432
19/03/2020;17;2407;15924;5084;7254;3329;891;149;14;23;18,19/03/2020;18;1578;2183;4492;1632;1521;18718;1520;1694;5938;378;557;7198;826;608;2770;142;127;646;9;9;136;0;3;6;1;2;21;2;0;12;9218675
19/03/2020;18;3170;18879;6449;8796;4032;1009;218;10;18;20,19/03/2020;19;1931;2722;5060;2051;1768;21410;1782;2047;6714;512;694;8307;911;729;3114;154;132;683;13;14;120;1;1;10;1;2;12;1;1;16;10464743
19/03/2020;19;4621;25872;8391;11928;5202;1214;248;15;23;24,19/03/2020;20;1422;1937;3521;1437;1291;14973;1342;1559;4515;336;526;6006;679;526;2203;101;85;433;2;6;96;0;2;8;0;2;13;1;0;14;7382606
19/03/2020;20;4415;23657;7079;10296;4419;1058;167;11;27;18,19/03/2020;21;819;1015;1517;754;650;7097;717;768;2085;163;276;2863;376;283;1146;62;56;237;4;2;46;2;0;10;0;1;7;2;0;5;3672218
19/03/2020;21;3188;17479;4368;6955;2854;728;111;16;18;11,19/03/2020;22;339;390;393;275;236;2391;244;278;727;62;87;983;127;123;392;27;18;90;1;3;17;1;0;0;0;0;0;0;0;3;1275047
19/03/2020;22;1739;9910;1935;3643;1536;377;54;11;9;8,19/03/2020;23;121;109;97;81;92;675;72;82;203;23;29;313;34;28;112;7;7;40;0;2;5;0;1;0;0;0;1;0;0;1;392100
19/03/2020;23;724;4328;752;1580;712;163;28;8;4;7,20/03/2020;00;42;55;63;38;44;341;28;41;94;13;14;126;25;15;53;4;2;12;0;0;3;0;0;1;0;0;1;0;0;1;183530
20/03/2020;00;329;2280;708;750;342;93;17;4;4;2,20/03/2020;01;24;25;22;12;29;140;11;22;51;4;7;51;4;9;35;1;1;6;0;0;1;0;0;0;0;0;0;0;0;1;86809
20/03/2020;01;194;1149;315;428;193;47;4;2;0;3,20/03/2020;02;12;20;11;12;9;109;13;16;37;4;3;36;6;11;30;2;5;6;0;1;3;0;0;0;0;0;0;0;0;1;79852
20/03/2020;02;135;930;242;333;168;37;4;1;1;2,20/03/2020;03;15;19;18;14;15;104;10;17;58;4;7;61;9;7;23;5;2;10;0;0;3;0;0;0;0;0;0;0;0;0;84486
20/03/2020;03;147;796;187;318;179;43;8;4;1;0,20/03/2020;04;22;30;24;19;15;116;19;24;61;11;5;47;8;4;18;3;0;10;0;0;1;0;0;1;0;0;0;0;0;0;79056
20/03/2020;04;165;1146;246;402;193;63;4;3;1;1,20/03/2020;05;74;88;99;55;59;512;56;62;214;14;21;191;39;25;104;9;4;30;0;0;5;0;0;1;0;1;1;0;0;1;317539
20/03/2020;05;426;2844;686;902;445;118;15;3;3;2,20/03/2020;06;369;459;849;322;371;3512;331;387;1325;84;111;1393;160;144;630;25;25;141;2;1;31;1;0;4;0;0;4;1;1;2;1922471
20/03/2020;06;1521;9106;2906;3671;1677;441;71;5;7;5,20/03/2020;07;956;1214;2454;988;820;10242;910;988;3685;216;298;4026;493;363;1819;101;75;408;10;7;94;1;0;2;1;0;10;0;0;5;5446894
20/03/2020;07;2304;13613;4929;6343;3102;805;159;10;25;12,20/03/2020;08;1297;1726;3181;1246;1148;14085;1208;1406;4792;324;483;5810;644;554;2448;135;124;559;15;8;108;4;2;4;2;2;21;3;1;12;7558225
20/03/2020;08;2401;14821;5612;7268;3484;967;196;8;37;29,20/03/2020;09;1435;1929;3290;1438;1283;15312;1243;1541;5108;310;520;6051;762;567;2726;151;141;705;10;11;128;0;0;10;0;4;18;1;3;14;8266274
20/03/2020;09;2388;15158;5626;7606;3612;1005;183;11;33;28,20/03/2020;10;1269;1688;3119;1314;1138;14599;1229;1440;4505;298;468;5483;677;562;2535;162;110;676;16;15;134;2;0;5;0;1;22;0;2;17;7710798
20/03/2020;10;2411;15528;5412;7472;3776;1046;185;18;30;20,20/03/2020;11;1202;1520;2686;1159;1084;12560;1040;1215;4090;273;396;4942;628;508;2279;125;118;579;9;13;98;0;1;9;0;0;20;7;3;13;6823614
20/03/2020;11;2358;14719;5079;6967;3405;972;189;14;25;18,20/03/2020;12;954;1380;2440;1036;974;11361;957;1118;3774;262;345;4604;537;448;2040;130;86;505;7;10;115;2;1;6;1;1;18;3;0;20;6228276
20/03/2020;12;2282;13599;4690;6399;3068;860;167;10;30;13,20/03/2020;13;1002;1402;2326;977;992;11201;903;1080;3691;245;370;4532;522;462;2096;95;102;512;8;12;116;2;2;13;1;1;22;1;1;14;6188366
20/03/2020;13;1982;12919;4454;5997;2931;839;147;10;21;30,20/03/2020;14;1107;1504;2650;1089;928;12561;1015;1090;3897;287;409;4933;560;476;2127;118;101;536;4;10;98;0;0;13;2;0;13;1;3;14;6538059
20/03/2020;14;2291;13432;4642;6261;2986;809;159;10;16;22,20/03/2020;15;1096;1460;2865;1161;1038;12643;1056;1142;3963;256;388;4840;586;486;2102;114;108;542;8;3;103;1;1;9;1;0;22;2;0;13;6571824
20/03/2020;15;2264;13617;4728;6212;3005;812;141;8;19;21,20/03/2020;16;1193;1664;3214;1143;1086;13966;1096;1276;4469;300;430;5359;555;490;2352;118;121;561;10;6;121;0;0;5;0;0;14;1;0;21;7200517
20/03/2020;16;2357;14152;4872;6447;3043;864;154;4;18;27,20/03/2020;17;1341;1862;3806;1398;1276;16308;1321;1486;5163;332;524;6180;710;531;2580;148;129;648;16;12;128;2;1;11;0;2;27;0;2;16;8294993
20/03/2020;17;2633;15327;5395;7163;3377;820;182;13;32;23,20/03/2020;18;1738;2392;4707;1877;1654;20455;1615;1874;6358;415;669;7813;864;696;3087;154;135;657;13;5;132;1;3;11;0;0;19;1;2;21;10030617
20/03/2020;18;3205;18896;6638;8744;3956;977;187;11;37;19,20/03/2020;19;1772;2462;4587;1858;1673;19376;1741;1983;6145;470;661;7657;859;688;2928;167;123;608;15;7;113;1;1;12;0;3;21;6;1;8;9680658
20/03/2020;19;4488;24439;8142;11071;4796;1147;249;23;35;17,20/03/2020;20;1235;1711;2957;1338;1181;13113;1159;1318;3871;311;441;5023;606;482;2049;95;81;441;11;11;91;3;0;10;1;1;15;1;0;12;6574135
